"LOCNUM","LOCNAME","STATECODE","COUNTY","CC_OCC_HT_YB_FA","HDv1","RLv25","Classification","Description"
57,"vulsens_MT_57","MT","MT_COUNTY","RMS_KEY_YB_Unk",478,249,"YB","Unk"
58,"vulsens_MT_58","MT","MT_COUNTY","RMS_KEY_YB_Unk",249,189,"YB","Unk"
59,"vulsens_MT_59","MT","MT_COUNTY","RMS_KEY_YB_1995",569,489,"YB","1995"
60,"vulsens_MT_60","MT","MT_COUNTY","RMS_KEY_YB_1995",309,208,"YB","1995"
61,"vulsens_MT_61","MT","MT_COUNTY","RMS_KEY_YB_2000",901,609,"YB","2000"
62,"vulsens_MT_62","MT","MT_COUNTY","RMS_KEY_YB_2000",1172,922,"YB","2000"
63,"vulsens_MT_63","MT","MT_COUNTY","RMS_KEY_YB_2005",607,446,"YB","2005"
64,"vulsens_MT_64","MT","MT_COUNTY","RMS_KEY_YB_2005",1494,903,"YB","2005"
65,"vulsens_MT_65","MT","MT_COUNTY","RMS_KEY_YB_2010",568,320,"YB","2010"
66,"vulsens_MT_66","MT","MT_COUNTY","RMS_KEY_YB_2010",455,307,"YB","2010"
67,"vulsens_MT_67","MT","MT_COUNTY","RMS_KEY_YB_2015",582,429,"YB","2015"
68,"vulsens_MT_68","MT","MT_COUNTY","RMS_KEY_YB_2015",213,288,"YB","2015"
92,"vulsens_MT_92","MT","MT_COUNTY","RMS_KEY_OCC_SFD",401,421,"OCC","SFD"
93,"vulsens_MT_93","MT","MT_COUNTY","RMS_KEY_OCC_MFD",537,386,"OCC","MFD"
94,"vulsens_MT_94","MT","MT_COUNTY","RMS_KEY_OCC_MFD",335,458,"OCC","MFD"
95,"vulsens_MT_95","MT","MT_COUNTY","RMS_KEY_OCC_COM",641,483,"OCC","COM"
96,"vulsens_MT_96","MT","MT_COUNTY","RMS_KEY_OCC_COM",649,543,"OCC","COM"
97,"vulsens_MT_97","MT","MT_COUNTY","RMS_KEY_OCC_Unk",236,217,"OCC","Unk"
98,"vulsens_MT_98","MT","MT_COUNTY","RMS_KEY_OCC_Unk",160,203,"OCC","Unk"
99,"vulsens_MT_99","MT","MT_COUNTY","RMS_KEY_OCC_IND",774,630,"OCC","IND"
100,"vulsens_MT_100","MT","MT_COUNTY","RMS_KEY_OCC_IND",481,235,"OCC","IND"
1,"vulsens_NC_1","NC","NC_COUNTY","RMS_KEY_CC_Auto",820,469,"CC","Auto"
2,"vulsens_NC_2","NC","NC_COUNTY","RMS_KEY_CC_Auto",359,388,"CC","Auto"
3,"vulsens_NC_3","NC","NC_COUNTY","RMS_KEY_CC_MH",465,465,"CC","MH"
4,"vulsens_NC_4","NC","NC_COUNTY","RMS_KEY_CC_MH",568,455,"CC","MH"
5,"vulsens_NC_5","NC","NC_COUNTY","RMS_KEY_CC_LM",280,161,"CC","LM"
6,"vulsens_NC_6","NC","NC_COUNTY","RMS_KEY_CC_LM",239,270,"CC","LM"
7,"vulsens_NC_7","NC","NC_COUNTY","RMS_KEY_CC_Wood",310,417,"CC","Wood"
8,"vulsens_NC_8","NC","NC_COUNTY","RMS_KEY_CC_Wood",1008,754,"CC","Wood"
9,"vulsens_NC_9","NC","NC_COUNTY","RMS_KEY_CC_Unk",179,170,"CC","Unk"
10,"vulsens_NC_10","NC","NC_COUNTY","RMS_KEY_CC_Unk",695,507,"CC","Unk"
11,"vulsens_NC_11","NC","NC_COUNTY","RMS_KEY_CC_Masonry",623,529,"CC","Masonry"
12,"vulsens_NC_12","NC","NC_COUNTY","RMS_KEY_CC_Masonry",631,295,"CC","Masonry"
13,"vulsens_NC_13","NC","NC_COUNTY","RMS_KEY_CC_Steel",579,267,"CC","Steel"
14,"vulsens_NC_14","NC","NC_COUNTY","RMS_KEY_CC_Steel",316,228,"CC","Steel"
15,"vulsens_NC_15","NC","NC_COUNTY","RMS_KEY_CC_RC",823,481,"CC","RC"
16,"vulsens_NC_16","NC","NC_COUNTY","RMS_KEY_CC_RC",483,341,"CC","RC"
17,"vulsens_NC_17","NC","NC_COUNTY","RMS_KEY_CC_COM_Auto",720,465,"CC_COM","Auto"
18,"vulsens_NC_18","NC","NC_COUNTY","RMS_KEY_CC_COM_Auto",878,468,"CC_COM","Auto"
19,"vulsens_NC_19","NC","NC_COUNTY","RMS_KEY_CC_COM_MH",512,367,"CC_COM","MH"
20,"vulsens_NC_20","NC","NC_COUNTY","RMS_KEY_CC_COM_MH",432,467,"CC_COM","MH"
21,"vulsens_NC_21","NC","NC_COUNTY","RMS_KEY_CC_COM_LM",672,631,"CC_COM","LM"
22,"vulsens_NC_22","NC","NC_COUNTY","RMS_KEY_CC_COM_LM",356,225,"CC_COM","LM"
23,"vulsens_NC_23","NC","NC_COUNTY","RMS_KEY_CC_COM_Wood",276,177,"CC_COM","Wood"
24,"vulsens_NC_24","NC","NC_COUNTY","RMS_KEY_CC_COM_Wood",473,478,"CC_COM","Wood"
25,"vulsens_NC_25","NC","NC_COUNTY","RMS_KEY_CC_COM_Unk",322,214,"CC_COM","Unk"
26,"vulsens_NC_26","NC","NC_COUNTY","RMS_KEY_CC_COM_Unk",173,152,"CC_COM","Unk"
27,"vulsens_NC_27","NC","NC_COUNTY","RMS_KEY_CC_COM_Masonry",396,588,"CC_COM","Masonry"
28,"vulsens_NC_28","NC","NC_COUNTY","RMS_KEY_CC_COM_Masonry",1076,715,"CC_COM","Masonry"
29,"vulsens_NC_29","NC","NC_COUNTY","RMS_KEY_CC_COM_Steel",713,488,"CC_COM","Steel"
30,"vulsens_NC_30","NC","NC_COUNTY","RMS_KEY_CC_COM_Steel",195,159,"CC_COM","Steel"
31,"vulsens_NC_31","NC","NC_COUNTY","RMS_KEY_CC_COM_RC",198,171,"CC_COM","RC"
32,"vulsens_NC_32","NC","NC_COUNTY","RMS_KEY_CC_COM_RC",863,1154,"CC_COM","RC"
33,"vulsens_NC_33","NC","NC_COUNTY","RMS_KEY_HT_SFD_1",509,630,"HT_SFD","1"
34,"vulsens_NC_34","NC","NC_COUNTY","RMS_KEY_HT_SFD_1",174,135,"HT_SFD","1"
35,"vulsens_NC_35","NC","NC_COUNTY","RMS_KEY_HT_SFD_Unk",903,558,"HT_SFD","Unk"
36,"vulsens_NC_36","NC","NC_COUNTY","RMS_KEY_HT_SFD_Unk",545,350,"HT_SFD","Unk"
37,"vulsens_NC_37","NC","NC_COUNTY","RMS_KEY_HT_SFD_2",590,348,"HT_SFD","2"
38,"vulsens_NC_38","NC","NC_COUNTY","RMS_KEY_HT_SFD_2",394,553,"HT_SFD","2"
39,"vulsens_NC_39","NC","NC_COUNTY","RMS_KEY_HT_COM_1",834,419,"HT_COM","1"
40,"vulsens_NC_40","NC","NC_COUNTY","RMS_KEY_HT_COM_1",176,152,"HT_COM","1"
41,"vulsens_NC_41","NC","NC_COUNTY","RMS_KEY_HT_COM_3",484,417,"HT_COM","3"
42,"vulsens_NC_42","NC","NC_COUNTY","RMS_KEY_HT_COM_3",981,1086,"HT_COM","3"
43,"vulsens_NC_43","NC","NC_COUNTY","RMS_KEY_HT_COM_Unk",184,192,"HT_COM","Unk"
44,"vulsens_NC_44","NC","NC_COUNTY","RMS_KEY_HT_COM_Unk",361,459,"HT_COM","Unk"
45,"vulsens_NC_45","NC","NC_COUNTY","RMS_KEY_HT_COM_5",679,439,"HT_COM","5"
46,"vulsens_NC_46","NC","NC_COUNTY","RMS_KEY_HT_COM_5",644,287,"HT_COM","5"
47,"vulsens_NC_47","NC","NC_COUNTY","RMS_KEY_HT_COM_7",234,340,"HT_COM","7"
48,"vulsens_NC_48","NC","NC_COUNTY","RMS_KEY_HT_COM_7",326,460,"HT_COM","7"
49,"vulsens_NC_49","NC","NC_COUNTY","RMS_KEY_HT_COM_10",804,596,"HT_COM","10"
50,"vulsens_NC_50","NC","NC_COUNTY","RMS_KEY_HT_COM_10",397,345,"HT_COM","10"
51,"vulsens_NC_51","NC","NC_COUNTY","RMS_KEY_HT_COM_15",356,470,"HT_COM","15"
52,"vulsens_NC_52","NC","NC_COUNTY","RMS_KEY_HT_COM_15",972,517,"HT_COM","15"
53,"vulsens_NC_53","NC","NC_COUNTY","RMS_KEY_HT_COM_20",161,216,"HT_COM","20"
54,"vulsens_NC_54","NC","NC_COUNTY","RMS_KEY_HT_COM_20",964,460,"HT_COM","20"
55,"vulsens_NC_55","NC","NC_COUNTY","RMS_KEY_YB_<1995",1090,929,"YB","<1995"
56,"vulsens_NC_56","NC","NC_COUNTY","RMS_KEY_YB_<1995",701,363,"YB","<1995"
57,"vulsens_NC_57","NC","NC_COUNTY","RMS_KEY_YB_Unk",477,255,"YB","Unk"
58,"vulsens_NC_58","NC","NC_COUNTY","RMS_KEY_YB_Unk",178,230,"YB","Unk"
59,"vulsens_NC_59","NC","NC_COUNTY","RMS_KEY_YB_1995",560,494,"YB","1995"
60,"vulsens_NC_60","NC","NC_COUNTY","RMS_KEY_YB_1995",276,287,"YB","1995"
61,"vulsens_NC_61","NC","NC_COUNTY","RMS_KEY_YB_2000",930,632,"YB","2000"
62,"vulsens_NC_62","NC","NC_COUNTY","RMS_KEY_YB_2000",1125,930,"YB","2000"
63,"vulsens_NC_63","NC","NC_COUNTY","RMS_KEY_YB_2005",572,428,"YB","2005"
64,"vulsens_NC_64","NC","NC_COUNTY","RMS_KEY_YB_2005",1521,941,"YB","2005"
65,"vulsens_NC_65","NC","NC_COUNTY","RMS_KEY_YB_2010",568,301,"YB","2010"
66,"vulsens_NC_66","NC","NC_COUNTY","RMS_KEY_YB_2010",396,359,"YB","2010"
67,"vulsens_NC_67","NC","NC_COUNTY","RMS_KEY_YB_2015",570,447,"YB","2015"
68,"vulsens_NC_68","NC","NC_COUNTY","RMS_KEY_YB_2015",230,285,"YB","2015"
92,"vulsens_NC_92","NC","NC_COUNTY","RMS_KEY_OCC_SFD",443,462,"OCC","SFD"
93,"vulsens_NC_93","NC","NC_COUNTY","RMS_KEY_OCC_MFD",513,345,"OCC","MFD"
94,"vulsens_NC_94","NC","NC_COUNTY","RMS_KEY_OCC_MFD",388,429,"OCC","MFD"
95,"vulsens_NC_95","NC","NC_COUNTY","RMS_KEY_OCC_COM",650,509,"OCC","COM"
96,"vulsens_NC_96","NC","NC_COUNTY","RMS_KEY_OCC_COM",620,542,"OCC","COM"
97,"vulsens_NC_97","NC","NC_COUNTY","RMS_KEY_OCC_Unk",258,220,"OCC","Unk"
98,"vulsens_NC_98","NC","NC_COUNTY","RMS_KEY_OCC_Unk",126,204,"OCC","Unk"
99,"vulsens_NC_99","NC","NC_COUNTY","RMS_KEY_OCC_IND",772,634,"OCC","IND"
100,"vulsens_NC_100","NC","NC_COUNTY","RMS_KEY_OCC_IND",481,273,"OCC","IND"
1,"vulsens_ND_1","ND","ND_COUNTY","RMS_KEY_CC_Auto",821,463,"CC","Auto"
2,"vulsens_ND_2","ND","ND_COUNTY","RMS_KEY_CC_Auto",371,404,"CC","Auto"
3,"vulsens_ND_3","ND","ND_COUNTY","RMS_KEY_CC_MH",474,452,"CC","MH"
4,"vulsens_ND_4","ND","ND_COUNTY","RMS_KEY_CC_MH",561,463,"CC","MH"
5,"vulsens_ND_5","ND","ND_COUNTY","RMS_KEY_CC_LM",283,189,"CC","LM"
6,"vulsens_ND_6","ND","ND_COUNTY","RMS_KEY_CC_LM",228,284,"CC","LM"
7,"vulsens_ND_7","ND","ND_COUNTY","RMS_KEY_CC_Wood",314,382,"CC","Wood"
8,"vulsens_ND_8","ND","ND_COUNTY","RMS_KEY_CC_Wood",1010,746,"CC","Wood"
9,"vulsens_ND_9","ND","ND_COUNTY","RMS_KEY_CC_Unk",172,163,"CC","Unk"
10,"vulsens_ND_10","ND","ND_COUNTY","RMS_KEY_CC_Unk",676,567,"CC","Unk"
11,"vulsens_ND_11","ND","ND_COUNTY","RMS_KEY_CC_Masonry",614,515,"CC","Masonry"
12,"vulsens_ND_12","ND","ND_COUNTY","RMS_KEY_CC_Masonry",640,334,"CC","Masonry"
13,"vulsens_ND_13","ND","ND_COUNTY","RMS_KEY_CC_Steel",611,284,"CC","Steel"
14,"vulsens_ND_14","ND","ND_COUNTY","RMS_KEY_CC_Steel",320,214,"CC","Steel"
15,"vulsens_ND_15","ND","ND_COUNTY","RMS_KEY_CC_RC",873,528,"CC","RC"
16,"vulsens_ND_16","ND","ND_COUNTY","RMS_KEY_CC_RC",467,346,"CC","RC"
17,"vulsens_ND_17","ND","ND_COUNTY","RMS_KEY_CC_COM_Auto",737,483,"CC_COM","Auto"
18,"vulsens_ND_18","ND","ND_COUNTY","RMS_KEY_CC_COM_Auto",880,477,"CC_COM","Auto"
19,"vulsens_ND_19","ND","ND_COUNTY","RMS_KEY_CC_COM_MH",524,400,"CC_COM","MH"
20,"vulsens_ND_20","ND","ND_COUNTY","RMS_KEY_CC_COM_MH",485,470,"CC_COM","MH"
21,"vulsens_ND_21","ND","ND_COUNTY","RMS_KEY_CC_COM_LM",681,661,"CC_COM","LM"
22,"vulsens_ND_22","ND","ND_COUNTY","RMS_KEY_CC_COM_LM",393,196,"CC_COM","LM"
23,"vulsens_ND_23","ND","ND_COUNTY","RMS_KEY_CC_COM_Wood",258,194,"CC_COM","Wood"
24,"vulsens_ND_24","ND","ND_COUNTY","RMS_KEY_CC_COM_Wood",514,467,"CC_COM","Wood"
25,"vulsens_ND_25","ND","ND_COUNTY","RMS_KEY_CC_COM_Unk",352,216,"CC_COM","Unk"
26,"vulsens_ND_26","ND","ND_COUNTY","RMS_KEY_CC_COM_Unk",195,152,"CC_COM","Unk"
27,"vulsens_ND_27","ND","ND_COUNTY","RMS_KEY_CC_COM_Masonry",365,570,"CC_COM","Masonry"
28,"vulsens_ND_28","ND","ND_COUNTY","RMS_KEY_CC_COM_Masonry",1072,735,"CC_COM","Masonry"
29,"vulsens_ND_29","ND","ND_COUNTY","RMS_KEY_CC_COM_Steel",699,465,"CC_COM","Steel"
30,"vulsens_ND_30","ND","ND_COUNTY","RMS_KEY_CC_COM_Steel",212,139,"CC_COM","Steel"
31,"vulsens_ND_31","ND","ND_COUNTY","RMS_KEY_CC_COM_RC",172,193,"CC_COM","RC"
32,"vulsens_ND_32","ND","ND_COUNTY","RMS_KEY_CC_COM_RC",807,1181,"CC_COM","RC"
33,"vulsens_ND_33","ND","ND_COUNTY","RMS_KEY_HT_SFD_1",527,655,"HT_SFD","1"
34,"vulsens_ND_34","ND","ND_COUNTY","RMS_KEY_HT_SFD_1",122,147,"HT_SFD","1"
35,"vulsens_ND_35","ND","ND_COUNTY","RMS_KEY_HT_SFD_Unk",910,541,"HT_SFD","Unk"
36,"vulsens_ND_36","ND","ND_COUNTY","RMS_KEY_HT_SFD_Unk",497,305,"HT_SFD","Unk"
37,"vulsens_ND_37","ND","ND_COUNTY","RMS_KEY_HT_SFD_2",604,359,"HT_SFD","2"
38,"vulsens_ND_38","ND","ND_COUNTY","RMS_KEY_HT_SFD_2",396,543,"HT_SFD","2"
39,"vulsens_ND_39","ND","ND_COUNTY","RMS_KEY_HT_COM_1",872,429,"HT_COM","1"
40,"vulsens_ND_40","ND","ND_COUNTY","RMS_KEY_HT_COM_1",164,188,"HT_COM","1"
41,"vulsens_ND_41","ND","ND_COUNTY","RMS_KEY_HT_COM_3",458,411,"HT_COM","3"
42,"vulsens_ND_42","ND","ND_COUNTY","RMS_KEY_HT_COM_3",1001,1104,"HT_COM","3"
43,"vulsens_ND_43","ND","ND_COUNTY","RMS_KEY_HT_COM_Unk",179,234,"HT_COM","Unk"
44,"vulsens_ND_44","ND","ND_COUNTY","RMS_KEY_HT_COM_Unk",398,441,"HT_COM","Unk"
45,"vulsens_ND_45","ND","ND_COUNTY","RMS_KEY_HT_COM_5",646,420,"HT_COM","5"
46,"vulsens_ND_46","ND","ND_COUNTY","RMS_KEY_HT_COM_5",599,319,"HT_COM","5"
47,"vulsens_ND_47","ND","ND_COUNTY","RMS_KEY_HT_COM_7",270,343,"HT_COM","7"
48,"vulsens_ND_48","ND","ND_COUNTY","RMS_KEY_HT_COM_7",370,448,"HT_COM","7"
49,"vulsens_ND_49","ND","ND_COUNTY","RMS_KEY_HT_COM_10",764,543,"HT_COM","10"
50,"vulsens_ND_50","ND","ND_COUNTY","RMS_KEY_HT_COM_10",339,325,"HT_COM","10"
51,"vulsens_ND_51","ND","ND_COUNTY","RMS_KEY_HT_COM_15",328,526,"HT_COM","15"
52,"vulsens_ND_52","ND","ND_COUNTY","RMS_KEY_HT_COM_15",927,481,"HT_COM","15"
53,"vulsens_ND_53","ND","ND_COUNTY","RMS_KEY_HT_COM_20",176,191,"HT_COM","20"
54,"vulsens_ND_54","ND","ND_COUNTY","RMS_KEY_HT_COM_20",969,467,"HT_COM","20"
55,"vulsens_ND_55","ND","ND_COUNTY","RMS_KEY_YB_<1995",1135,923,"YB","<1995"
56,"vulsens_ND_56","ND","ND_COUNTY","RMS_KEY_YB_<1995",642,364,"YB","<1995"
57,"vulsens_ND_57","ND","ND_COUNTY","RMS_KEY_YB_Unk",477,253,"YB","Unk"
58,"vulsens_ND_58","ND","ND_COUNTY","RMS_KEY_YB_Unk",239,208,"YB","Unk"
59,"vulsens_ND_59","ND","ND_COUNTY","RMS_KEY_YB_1995",555,444,"YB","1995"
60,"vulsens_ND_60","ND","ND_COUNTY","RMS_KEY_YB_1995",285,248,"YB","1995"
61,"vulsens_ND_61","ND","ND_COUNTY","RMS_KEY_YB_2000",933,642,"YB","2000"
62,"vulsens_ND_62","ND","ND_COUNTY","RMS_KEY_YB_2000",1148,908,"YB","2000"
63,"vulsens_ND_63","ND","ND_COUNTY","RMS_KEY_YB_2005",597,464,"YB","2005"
64,"vulsens_ND_64","ND","ND_COUNTY","RMS_KEY_YB_2005",1480,947,"YB","2005"
65,"vulsens_ND_65","ND","ND_COUNTY","RMS_KEY_YB_2010",569,313,"YB","2010"
66,"vulsens_ND_66","ND","ND_COUNTY","RMS_KEY_YB_2010",442,324,"YB","2010"
67,"vulsens_ND_67","ND","ND_COUNTY","RMS_KEY_YB_2015",589,440,"YB","2015"
68,"vulsens_ND_68","ND","ND_COUNTY","RMS_KEY_YB_2015",237,251,"YB","2015"
92,"vulsens_ND_92","ND","ND_COUNTY","RMS_KEY_OCC_SFD",398,490,"OCC","SFD"
93,"vulsens_ND_93","ND","ND_COUNTY","RMS_KEY_OCC_MFD",518,354,"OCC","MFD"
94,"vulsens_ND_94","ND","ND_COUNTY","RMS_KEY_OCC_MFD",387,441,"OCC","MFD"
95,"vulsens_ND_95","ND","ND_COUNTY","RMS_KEY_OCC_COM",626,505,"OCC","COM"
96,"vulsens_ND_96","ND","ND_COUNTY","RMS_KEY_OCC_COM",628,495,"OCC","COM"
97,"vulsens_ND_97","ND","ND_COUNTY","RMS_KEY_OCC_Unk",225,222,"OCC","Unk"
98,"vulsens_ND_98","ND","ND_COUNTY","RMS_KEY_OCC_Unk",177,169,"OCC","Unk"
99,"vulsens_ND_99","ND","ND_COUNTY","RMS_KEY_OCC_IND",781,626,"OCC","IND"
100,"vulsens_ND_100","ND","ND_COUNTY","RMS_KEY_OCC_IND",473,249,"OCC","IND"
1,"vulsens_NE_1","NE","NE_COUNTY","RMS_KEY_CC_Auto",784,458,"CC","Auto"
2,"vulsens_NE_2","NE","NE_COUNTY","RMS_KEY_CC_Auto",418,411,"CC","Auto"
3,"vulsens_NE_3","NE","NE_COUNTY","RMS_KEY_CC_MH",467,483,"CC","MH"
4,"vulsens_NE_4","NE","NE_COUNTY","RMS_KEY_CC_MH",578,429,"CC","MH"
5,"vulsens_NE_5","NE","NE_COUNTY","RMS_KEY_CC_LM",262,160,"CC","LM"
6,"vulsens_NE_6","NE","NE_COUNTY","RMS_KEY_CC_LM",253,262,"CC","LM"
7,"vulsens_NE_7","NE","NE_COUNTY","RMS_KEY_CC_Wood",383,451,"CC","Wood"
8,"vulsens_NE_8","NE","NE_COUNTY","RMS_KEY_CC_Wood",1034,732,"CC","Wood"
9,"vulsens_NE_9","NE","NE_COUNTY","RMS_KEY_CC_Unk",121,195,"CC","Unk"
10,"vulsens_NE_10","NE","NE_COUNTY","RMS_KEY_CC_Unk",656,532,"CC","Unk"
11,"vulsens_NE_11","NE","NE_COUNTY","RMS_KEY_CC_Masonry",580,525,"CC","Masonry"
12,"vulsens_NE_12","NE","NE_COUNTY","RMS_KEY_CC_Masonry",658,325,"CC","Masonry"
13,"vulsens_NE_13","NE","NE_COUNTY","RMS_KEY_CC_Steel",588,281,"CC","Steel"
14,"vulsens_NE_14","NE","NE_COUNTY","RMS_KEY_CC_Steel",292,204,"CC","Steel"
15,"vulsens_NE_15","NE","NE_COUNTY","RMS_KEY_CC_RC",862,520,"CC","RC"
16,"vulsens_NE_16","NE","NE_COUNTY","RMS_KEY_CC_RC",440,325,"CC","RC"
17,"vulsens_NE_17","NE","NE_COUNTY","RMS_KEY_CC_COM_Auto",782,466,"CC_COM","Auto"
18,"vulsens_NE_18","NE","NE_COUNTY","RMS_KEY_CC_COM_Auto",832,470,"CC_COM","Auto"
19,"vulsens_NE_19","NE","NE_COUNTY","RMS_KEY_CC_COM_MH",529,380,"CC_COM","MH"
20,"vulsens_NE_20","NE","NE_COUNTY","RMS_KEY_CC_COM_MH",440,492,"CC_COM","MH"
21,"vulsens_NE_21","NE","NE_COUNTY","RMS_KEY_CC_COM_LM",657,682,"CC_COM","LM"
22,"vulsens_NE_22","NE","NE_COUNTY","RMS_KEY_CC_COM_LM",408,180,"CC_COM","LM"
23,"vulsens_NE_23","NE","NE_COUNTY","RMS_KEY_CC_COM_Wood",280,186,"CC_COM","Wood"
24,"vulsens_NE_24","NE","NE_COUNTY","RMS_KEY_CC_COM_Wood",494,438,"CC_COM","Wood"
25,"vulsens_NE_25","NE","NE_COUNTY","RMS_KEY_CC_COM_Unk",295,231,"CC_COM","Unk"
26,"vulsens_NE_26","NE","NE_COUNTY","RMS_KEY_CC_COM_Unk",195,158,"CC_COM","Unk"
27,"vulsens_NE_27","NE","NE_COUNTY","RMS_KEY_CC_COM_Masonry",354,573,"CC_COM","Masonry"
28,"vulsens_NE_28","NE","NE_COUNTY","RMS_KEY_CC_COM_Masonry",1099,699,"CC_COM","Masonry"
29,"vulsens_NE_29","NE","NE_COUNTY","RMS_KEY_CC_COM_Steel",674,463,"CC_COM","Steel"
30,"vulsens_NE_30","NE","NE_COUNTY","RMS_KEY_CC_COM_Steel",172,174,"CC_COM","Steel"
31,"vulsens_NE_31","NE","NE_COUNTY","RMS_KEY_CC_COM_RC",186,185,"CC_COM","RC"
32,"vulsens_NE_32","NE","NE_COUNTY","RMS_KEY_CC_COM_RC",810,1173,"CC_COM","RC"
33,"vulsens_NE_33","NE","NE_COUNTY","RMS_KEY_HT_SFD_1",545,628,"HT_SFD","1"
34,"vulsens_NE_34","NE","NE_COUNTY","RMS_KEY_HT_SFD_1",131,132,"HT_SFD","1"
35,"vulsens_NE_35","NE","NE_COUNTY","RMS_KEY_HT_SFD_Unk",882,500,"HT_SFD","Unk"
36,"vulsens_NE_36","NE","NE_COUNTY","RMS_KEY_HT_SFD_Unk",547,313,"HT_SFD","Unk"
37,"vulsens_NE_37","NE","NE_COUNTY","RMS_KEY_HT_SFD_2",672,349,"HT_SFD","2"
38,"vulsens_NE_38","NE","NE_COUNTY","RMS_KEY_HT_SFD_2",396,541,"HT_SFD","2"
39,"vulsens_NE_39","NE","NE_COUNTY","RMS_KEY_HT_COM_1",870,391,"HT_COM","1"
40,"vulsens_NE_40","NE","NE_COUNTY","RMS_KEY_HT_COM_1",187,167,"HT_COM","1"
41,"vulsens_NE_41","NE","NE_COUNTY","RMS_KEY_HT_COM_3",457,413,"HT_COM","3"
42,"vulsens_NE_42","NE","NE_COUNTY","RMS_KEY_HT_COM_3",972,1102,"HT_COM","3"
43,"vulsens_NE_43","NE","NE_COUNTY","RMS_KEY_HT_COM_Unk",214,234,"HT_COM","Unk"
44,"vulsens_NE_44","NE","NE_COUNTY","RMS_KEY_HT_COM_Unk",363,387,"HT_COM","Unk"
45,"vulsens_NE_45","NE","NE_COUNTY","RMS_KEY_HT_COM_5",658,453,"HT_COM","5"
46,"vulsens_NE_46","NE","NE_COUNTY","RMS_KEY_HT_COM_5",607,327,"HT_COM","5"
47,"vulsens_NE_47","NE","NE_COUNTY","RMS_KEY_HT_COM_7",258,321,"HT_COM","7"
48,"vulsens_NE_48","NE","NE_COUNTY","RMS_KEY_HT_COM_7",307,464,"HT_COM","7"
49,"vulsens_NE_49","NE","NE_COUNTY","RMS_KEY_HT_COM_10",769,646,"HT_COM","10"
50,"vulsens_NE_50","NE","NE_COUNTY","RMS_KEY_HT_COM_10",395,358,"HT_COM","10"
51,"vulsens_NE_51","NE","NE_COUNTY","RMS_KEY_HT_COM_15",340,491,"HT_COM","15"
52,"vulsens_NE_52","NE","NE_COUNTY","RMS_KEY_HT_COM_15",955,515,"HT_COM","15"
53,"vulsens_NE_53","NE","NE_COUNTY","RMS_KEY_HT_COM_20",160,217,"HT_COM","20"
54,"vulsens_NE_54","NE","NE_COUNTY","RMS_KEY_HT_COM_20",940,471,"HT_COM","20"
55,"vulsens_NE_55","NE","NE_COUNTY","RMS_KEY_YB_<1995",1102,936,"YB","<1995"
56,"vulsens_NE_56","NE","NE_COUNTY","RMS_KEY_YB_<1995",672,379,"YB","<1995"
57,"vulsens_NE_57","NE","NE_COUNTY","RMS_KEY_YB_Unk",515,254,"YB","Unk"
58,"vulsens_NE_58","NE","NE_COUNTY","RMS_KEY_YB_Unk",210,211,"YB","Unk"
59,"vulsens_NE_59","NE","NE_COUNTY","RMS_KEY_YB_1995",558,501,"YB","1995"
60,"vulsens_NE_60","NE","NE_COUNTY","RMS_KEY_YB_1995",298,247,"YB","1995"
61,"vulsens_NE_61","NE","NE_COUNTY","RMS_KEY_YB_2000",920,632,"YB","2000"
62,"vulsens_NE_62","NE","NE_COUNTY","RMS_KEY_YB_2000",1135,888,"YB","2000"
63,"vulsens_NE_63","NE","NE_COUNTY","RMS_KEY_YB_2005",578,443,"YB","2005"
64,"vulsens_NE_64","NE","NE_COUNTY","RMS_KEY_YB_2005",1490,945,"YB","2005"
65,"vulsens_NE_65","NE","NE_COUNTY","RMS_KEY_YB_2010",585,301,"YB","2010"
66,"vulsens_NE_66","NE","NE_COUNTY","RMS_KEY_YB_2010",416,357,"YB","2010"
67,"vulsens_NE_67","NE","NE_COUNTY","RMS_KEY_YB_2015",600,423,"YB","2015"
68,"vulsens_NE_68","NE","NE_COUNTY","RMS_KEY_YB_2015",204,266,"YB","2015"
92,"vulsens_NE_92","NE","NE_COUNTY","RMS_KEY_OCC_SFD",418,477,"OCC","SFD"
93,"vulsens_NE_93","NE","NE_COUNTY","RMS_KEY_OCC_MFD",538,343,"OCC","MFD"
94,"vulsens_NE_94","NE","NE_COUNTY","RMS_KEY_OCC_MFD",377,440,"OCC","MFD"
95,"vulsens_NE_95","NE","NE_COUNTY","RMS_KEY_OCC_COM",667,477,"OCC","COM"
96,"vulsens_NE_96","NE","NE_COUNTY","RMS_KEY_OCC_COM",603,516,"OCC","COM"
97,"vulsens_NE_97","NE","NE_COUNTY","RMS_KEY_OCC_Unk",232,221,"OCC","Unk"
98,"vulsens_NE_98","NE","NE_COUNTY","RMS_KEY_OCC_Unk",148,170,"OCC","Unk"
99,"vulsens_NE_99","NE","NE_COUNTY","RMS_KEY_OCC_IND",756,629,"OCC","IND"
100,"vulsens_NE_100","NE","NE_COUNTY","RMS_KEY_OCC_IND",460,265,"OCC","IND"
1,"vulsens_NH_1","NH","NH_COUNTY","RMS_KEY_CC_Auto",795,445,"CC","Auto"
2,"vulsens_NH_2","NH","NH_COUNTY","RMS_KEY_CC_Auto",371,366,"CC","Auto"
