LOCNUM,LOCNAME,STATECODE,COUNTY,CC_OCC_HT_YB_FA,HDv1,RLv25,Classification,Description
487,vulsens_0487,TX,CA_COUNTY,RMS_KEY_CC_LM,300.920737,617.467659,YB,Wood
488,vulsens_0488,NY,NY_COUNTY,RMS_KEY_CC_COM_MH,142.286411,169.656366,CC_COM,Masonry
489,vulsens_0489,TX,MN_COUNTY,RMS_KEY_FA_COM_25000,475.898809,329.457014,CC_COM,1995
490,vulsens_0490,AZ,AZ_COUNTY,RMS_KEY_HT_SFD_1,770.737904,518.249306,OCC,2
491,vulsens_0491,FL,TX_COUNTY,RMS_KEY_YB_COM_1995,318.228376,490.669854,CC_COM,5
492,vulsens_0492,TX,IL_COUNTY,RMS_KEY_FA_SFD_1000,790.168559,487.022718,CC_COM,RC
493,vulsens_0493,IL,IL_COUNTY,RMS_KEY_FA_SFD_3000,972.337757,637.165653,HT_COM,LM
494,vulsens_0494,CO,IL_COUNTY,RMS_KEY_CC_MH,885.278567,288.213564,FA_COM,25000
495,vulsens_0495,MD,FL_COUNTY,RMS_KEY_YB_2020,391.542278,735.095524,FA_COM,1995
496,vulsens_0496,NY,TX_COUNTY,RMS_KEY_FA_COM_20000,280.49661,833.379753,YB,15000
497,vulsens_0497,AZ,CO_COUNTY,RMS_KEY_CC_Steel,417.241084,391.09331,YB,2005
498,vulsens_0498,MN,CO_COUNTY,RMS_KEY_YB_COM_2000,599.595744,178.302846,HT_SFD,Unk
499,vulsens_0499,MN,CO_COUNTY,RMS_KEY_FA_COM_5000,721.965805,178.352926,YB_COM,RC
500,vulsens_0500,NY,AL_COUNTY,RMS_KEY_HT_COM_Unk,430.847381,267.14194,CC,2000
501,vulsens_0501,CA,FL_COUNTY,RMS_KEY_YB_COM_2020,594.146902,626.134113,YB,Unk
502,vulsens_0502,NY,CO_COUNTY,RMS_KEY_YB_2015,498.961226,379.697552,HT_COM,COM
503,vulsens_0503,AL,CA_COUNTY,RMS_KEY_OCC_MFD,640.726441,334.084027,CC,MH
504,vulsens_0504,TX,AZ_COUNTY,RMS_KEY_YB_1995,479.338105,312.192033,OCC,RC
505,vulsens_0505,IL,MD_COUNTY,RMS_KEY_CC_COM_Auto,468.373897,710.014264,CC,20
506,vulsens_0506,MD,MD_COUNTY,RMS_KEY_CC_Steel,583.798848,564.488601,FA_COM,2025
507,vulsens_0507,TX,AL_COUNTY,RMS_KEY_FA_COM_20000,1212.817262,480.844503,CC_COM,MH
508,vulsens_0508,AL,MD_COUNTY,RMS_KEY_YB_2000,698.000955,174.958623,CC_COM,10000
509,vulsens_0509,MD,CO_COUNTY,RMS_KEY_CC_COM_Steel,490.245586,311.934731,CC,25000
510,vulsens_0510,FL,NY_COUNTY,RMS_KEY_YB_COM_2015,493.688189,226.604732,FA_COM,1995
511,vulsens_0511,MN,MD_COUNTY,RMS_KEY_CC_RC,731.17042,651.036386,YB,20000
512,vulsens_0512,NY,CA_COUNTY,RMS_KEY_CC_Auto,448.625388,399.634095,FA_COM,20000
513,vulsens_0513,AZ,MN_COUNTY,RMS_KEY_HT_SFD_1,367.153806,350.919106,YB_COM,Unk
514,vulsens_0514,MN,IL_COUNTY,RMS_KEY_FA_COM_5000,171.269969,329.598594,FA_SFD,7500
515,vulsens_0515,NY,NY_COUNTY,RMS_KEY_HT_COM_20,261.609251,815.202113,FA_COM,2010
516,vulsens_0516,FL,TX_COUNTY,RMS_KEY_YB_2025,954.141556,584.323246,HT_COM,25000
517,vulsens_0517,FL,IL_COUNTY,RMS_KEY_YB_2005,439.563611,317.26586,YB_COM,5
518,vulsens_0518,NY,MN_COUNTY,RMS_KEY_YB_2010,537.765178,394.702012,CC,5000
519,vulsens_0519,AL,AL_COUNTY,RMS_KEY_HT_COM_1,427.176086,348.044936,YB_COM,Unk
520,vulsens_0520,AZ,MN_COUNTY,RMS_KEY_FA_SFD_Unk,295.017307,219.789979,HT_COM,2025
521,vulsens_0521,MN,FL_COUNTY,RMS_KEY_HT_SFD_Unk,488.657008,468.216403,YB,2010
522,vulsens_0522,AL,AZ_COUNTY,RMS_KEY_YB_Unk,865.785817,359.829029,HT_SFD,<1995
523,vulsens_0523,FL,CA_COUNTY,RMS_KEY_CC_COM_Wood,397.07744,578.649755,FA_COM,5000
524,vulsens_0524,MD,CA_COUNTY,RMS_KEY_YB_COM_2015,514.808137,299.467294,YB_COM,Unk
525,vulsens_0525,TX,MN_COUNTY,RMS_KEY_YB_COM_2000,176.333879,181.571707,YB_COM,Auto
526,vulsens_0526,MD,AZ_COUNTY,RMS_KEY_CC_COM_MH,1012.395358,1608.595852,CC,7500
527,vulsens_0527,CO,AL_COUNTY,RMS_KEY_CC_COM_MH,376.622822,371.232461,HT_COM,2020
528,vulsens_0528,FL,TX_COUNTY,RMS_KEY_HT_COM_3,806.420508,1392.253704,HT_COM,2000
529,vulsens_0529,TX,TX_COUNTY,RMS_KEY_YB_2005,473.574607,648.912758,HT_COM,IND
530,vulsens_0530,CO,NY_COUNTY,RMS_KEY_YB_COM_2015,676.5695,479.253133,HT_SFD,20000
531,vulsens_0531,NY,AL_COUNTY,RMS_KEY_YB_2020,217.530119,474.6392,YB_COM,30000
532,vulsens_0532,MD,CA_COUNTY,RMS_KEY_FA_SFD_2000,728.00527,434.415293,CC,2005
533,vulsens_0533,CA,TX_COUNTY,RMS_KEY_HT_COM_10,488.229319,252.133154,CC,LM
534,vulsens_0534,CO,CO_COUNTY,RMS_KEY_CC_LM,1159.449077,196.809215,HT_COM,1000
535,vulsens_0535,CO,MN_COUNTY,RMS_KEY_CC_COM_Masonry,993.392096,329.412002,CC_COM,2
536,vulsens_0536,CO,NY_COUNTY,RMS_KEY_HT_COM_20,219.254509,210.249642,HT_COM,<1995
537,vulsens_0537,NY,MD_COUNTY,RMS_KEY_YB_Unk,483.166806,211.644992,YB,7500
538,vulsens_0538,CO,FL_COUNTY,RMS_KEY_YB_COM_2000,175.598258,1047.467068,CC,Unk
539,vulsens_0539,NY,TX_COUNTY,RMS_KEY_YB_2005,1448.379544,485.61031,YB_COM,3000
540,vulsens_0540,AL,TX_COUNTY,RMS_KEY_YB_2025,732.262646,609.921699,CC_COM,MH
541,vulsens_0541,MD,NY_COUNTY,RMS_KEY_YB_2005,176.902528,312.951823,YB,Unk
542,vulsens_0542,IL,CA_COUNTY,RMS_KEY_CC_COM_Unk,936.58224,719.463385,YB,2015
543,vulsens_0543,IL,MN_COUNTY,RMS_KEY_HT_COM_Unk,358.809336,250.901487,HT_COM,10
544,vulsens_0544,AL,TX_COUNTY,RMS_KEY_YB_2015,432.419346,747.343999,FA_SFD,MH
545,vulsens_0545,AL,AL_COUNTY,RMS_KEY_FA_COM_5000,78.086616,143.911759,CC_COM,2010
546,vulsens_0546,IL,MD_COUNTY,RMS_KEY_FA_COM_Unk,502.151202,676.537011,CC_COM,Unk
547,vulsens_0547,MN,AL_COUNTY,RMS_KEY_FA_SFD_1000,900.833867,459.001047,YB,2000
548,vulsens_0548,NY,NY_COUNTY,RMS_KEY_CC_COM_RC,1363.9819,708.181388,HT_COM,Steel
549,vulsens_0549,MD,CO_COUNTY,RMS_KEY_CC_COM_LM,324.033522,304.689585,CC,2000
550,vulsens_0550,NY,FL_COUNTY,RMS_KEY_HT_COM_3,387.846884,309.994313,YB,2000
551,vulsens_0551,CO,FL_COUNTY,RMS_KEY_FA_COM_20000,470.422183,522.346955,YB,Masonry
552,vulsens_0552,AL,CO_COUNTY,RMS_KEY_HT_COM_1,274.805139,878.410248,HT_SFD,1
553,vulsens_0553,MN,MD_COUNTY,RMS_KEY_HT_COM_10,443.361215,111.611637,YB_COM,MH
554,vulsens_0554,IL,MN_COUNTY,RMS_KEY_HT_COM_20,635.769628,372.722428,HT_COM,5
555,vulsens_0555,AZ,CA_COUNTY,RMS_KEY_CC_MH,312.113129,493.795826,YB_COM,3
556,vulsens_0556,MN,CO_COUNTY,RMS_KEY_CC_COM_LM,906.588522,746.068014,CC_COM,MFD
557,vulsens_0557,IL,MD_COUNTY,RMS_KEY_YB_Unk,574.492592,456.400159,CC,2
558,vulsens_0558,TX,TX_COUNTY,RMS_KEY_YB_COM_Unk,451.202313,378.547335,CC_COM,2015
559,vulsens_0559,AZ,NY_COUNTY,RMS_KEY_YB_COM_2020,205.942355,329.364844,FA_COM,25000
560,vulsens_0560,MN,MN_COUNTY,RMS_KEY_YB_COM_2005,897.707117,741.774539,HT_COM,2020
561,vulsens_0561,AZ,AZ_COUNTY,RMS_KEY_HT_COM_15,619.84497,921.500979,YB,Masonry
562,vulsens_0562,MD,TX_COUNTY,RMS_KEY_HT_SFD_Unk,508.355319,164.474278,FA_COM,MFD
563,vulsens_0563,TX,MD_COUNTY,RMS_KEY_HT_COM_1,594.514318,384.79789,CC,<1995
564,vulsens_0564,AZ,CO_COUNTY,RMS_KEY_HT_COM_5,421.936849,638.303982,CC_COM,7500
565,vulsens_0565,NY,MN_COUNTY,RMS_KEY_CC_COM_Wood,268.320423,876.60544,YB,5
566,vulsens_0566,MD,IL_COUNTY,RMS_KEY_HT_COM_3,869.997326,216.286345,FA_COM,1995
567,vulsens_0567,IL,AZ_COUNTY,RMS_KEY_YB_COM_1995,248.441465,881.514849,OCC,RC
568,vulsens_0568,AL,IL_COUNTY,RMS_KEY_OCC_IND,192.884308,237.208738,CC,2010
569,vulsens_0569,MD,AZ_COUNTY,RMS_KEY_CC_Wood,343.020642,211.821764,FA_SFD,1995
570,vulsens_0570,MD,AZ_COUNTY,RMS_KEY_YB_2015,430.019884,685.528679,CC_COM,2025
571,vulsens_0571,TX,NY_COUNTY,RMS_KEY_CC_COM_LM,365.248624,505.201611,YB_COM,<1995
572,vulsens_0572,FL,MN_COUNTY,RMS_KEY_HT_COM_1,477.071294,420.734734,FA_SFD,2025
573,vulsens_0573,AL,IL_COUNTY,RMS_KEY_HT_COM_1,500.203786,250.656601,HT_COM,5000
574,vulsens_0574,FL,FL_COUNTY,RMS_KEY_YB_2025,302.914632,573.225916,CC_COM,1000
575,vulsens_0575,CO,IL_COUNTY,RMS_KEY_FA_COM_30000,331.277311,296.797188,CC_COM,15000
576,vulsens_0576,NY,CA_COUNTY,RMS_KEY_FA_COM_15000,624.86993,625.889452,OCC,5000
577,vulsens_0577,IL,FL_COUNTY,RMS_KEY_YB_Unk,974.181976,356.233738,FA_SFD,5
578,vulsens_0578,NY,TX_COUNTY,RMS_KEY_YB_2025,523.162945,841.343271,YB,2015
579,vulsens_0579,CA,MD_COUNTY,RMS_KEY_FA_SFD_7500,649.888541,424.590133,CC_COM,RC
580,vulsens_0580,AL,AL_COUNTY,RMS_KEY_HT_COM_20,522.610447,407.197845,OCC,2000
581,vulsens_0581,MD,AZ_COUNTY,RMS_KEY_YB_COM_2005,723.02974,487.290688,YB_COM,SFD
582,vulsens_0582,CO,CA_COUNTY,RMS_KEY_HT_SFD_Unk,548.811155,207.450438,FA_COM,2015
583,vulsens_0583,TX,FL_COUNTY,RMS_KEY_HT_SFD_Unk,280.341871,484.48293,HT_COM,Steel
584,vulsens_0584,NY,MD_COUNTY,RMS_KEY_HT_COM_20,701.548483,414.132646,HT_COM,30000
585,vulsens_0585,AL,FL_COUNTY,RMS_KEY_CC_LM,474.380352,441.613488,CC_COM,2025
586,vulsens_0586,MD,NY_COUNTY,RMS_KEY_CC_COM_MH,435.129979,585.389428,CC,2015
587,vulsens_0587,NY,IL_COUNTY,RMS_KEY_HT_COM_10,386.713834,121.261483,YB,COM
588,vulsens_0588,CO,CO_COUNTY,RMS_KEY_FA_SFD_7500,669.780978,288.074421,HT_COM,20
589,vulsens_0589,MD,AL_COUNTY,RMS_KEY_CC_COM_MH,331.37284,226.393853,HT_SFD,SFD
590,vulsens_0590,CO,NY_COUNTY,RMS_KEY_FA_SFD_Unk,227.641343,194.256152,FA_SFD,Masonry
591,vulsens_0591,AZ,MD_COUNTY,RMS_KEY_OCC_COM,334.795976,210.088686,CC,Steel
592,vulsens_0592,CO,MN_COUNTY,RMS_KEY_OCC_IND,608.92933,1153.037512,YB,Unk
593,vulsens_0593,FL,CA_COUNTY,RMS_KEY_FA_SFD_7500,307.085674,653.669156,CC,Unk
594,vulsens_0594,TX,CO_COUNTY,RMS_KEY_FA_COM_30000,424.361488,556.549564,CC,15
595,vulsens_0595,CA,IL_COUNTY,RMS_KEY_CC_COM_Wood,1068.753815,199.15488,CC_COM,2015
596,vulsens_0596,CO,NY_COUNTY,RMS_KEY_CC_MH,673.473944,667.237582,YB_COM,Masonry
597,vulsens_0597,MN,AZ_COUNTY,RMS_KEY_CC_MH,348.830292,269.306656,YB_COM,COM
598,vulsens_0598,FL,AZ_COUNTY,RMS_KEY_YB_2025,651.356935,148.023265,YB_COM,Auto
599,vulsens_0599,CO,MN_COUNTY,RMS_KEY_HT_SFD_1,217.548903,461.298067,FA_SFD,15
600,vulsens_0600,CA,NY_COUNTY,RMS_KEY_FA_COM_15000,605.98256,157.271131,HT_COM,Masonry
601,vulsens_0601,CO,FL_COUNTY,RMS_KEY_FA_COM_5000,516.677397,483.913236,YB_COM,2000
602,vulsens_0602,NY,CA_COUNTY,RMS_KEY_OCC_COM,395.193949,175.492648,OCC,15
603,vulsens_0603,CO,AL_COUNTY,RMS_KEY_CC_Wood,1011.043804,460.981087,HT_SFD,7
604,vulsens_0604,AZ,AL_COUNTY,RMS_KEY_CC_Unk,990.724217,494.681681,HT_COM,LM
605,vulsens_0605,AL,TX_COUNTY,RMS_KEY_CC_RC,639.406956,156.527685,YB,Auto
606,vulsens_0606,MD,CO_COUNTY,RMS_KEY_FA_SFD_1000,640.232434,220.541758,YB_COM,Steel
607,vulsens_0607,AL,TX_COUNTY,RMS_KEY_CC_COM_MH,395.216553,351.686591,FA_SFD,7500
608,vulsens_0608,AZ,TX_COUNTY,RMS_KEY_YB_COM_2025,162.20637,528.400283,FA_SFD,30000
609,vulsens_0609,CO,FL_COUNTY,RMS_KEY_YB_COM_2005,429.717337,410.454873,FA_SFD,Unk
610,vulsens_0610,MN,IL_COUNTY,RMS_KEY_FA_SFD_3000,596.404639,371.594521,FA_COM,RC
611,vulsens_0611,MN,FL_COUNTY,RMS_KEY_HT_COM_20,632.065369,392.698524,OCC,10
612,vulsens_0612,MD,MD_COUNTY,RMS_KEY_CC_Masonry,164.735098,868.465209,YB,Unk
613,vulsens_0613,MN,AZ_COUNTY,RMS_KEY_YB_COM_2015,210.83833,289.028568,CC,2005
614,vulsens_0614,FL,TX_COUNTY,RMS_KEY_YB_COM_1995,980.746335,765.558168,HT_COM,MH
615,vulsens_0615,CO,MN_COUNTY,RMS_KEY_OCC_IND,368.919109,869.721019,CC,LM
616,vulsens_0616,AL,TX_COUNTY,RMS_KEY_HT_SFD_2,417.791436,253.034773,HT_SFD,IND
617,vulsens_0617,CA,MD_COUNTY,RMS_KEY_YB_Unk,355.777289,872.60644,CC_COM,2010
618,vulsens_0618,AL,IL_COUNTY,RMS_KEY_CC_COM_Steel,578.879804,223.082596,CC,2000
619,vulsens_0619,IL,IL_COUNTY,RMS_KEY_CC_COM_Auto,559.535424,298.564064,OCC,2025
620,vulsens_0620,IL,TX_COUNTY,RMS_KEY_HT_COM_1,1261.59663,446.565199,CC_COM,Unk
621,vulsens_0621,TX,NY_COUNTY,RMS_KEY_FA_COM_5000,325.13965,292.710705,HT_COM,2025
622,vulsens_0622,CO,AZ_COUNTY,RMS_KEY_OCC_Unk,828.719067,426.332961,FA_COM,Unk
623,vulsens_0623,AL,IL_COUNTY,RMS_KEY_OCC_COM,438.44088,271.631889,CC,1
624,vulsens_0624,NY,CA_COUNTY,RMS_KEY_CC_COM_RC,673.695335,1048.262013,HT_COM,2010
625,vulsens_0625,AL,CA_COUNTY,RMS_KEY_FA_SFD_2000,664.440367,365.991742,HT_COM,1
626,vulsens_0626,CA,CO_COUNTY,RMS_KEY_YB_Unk,613.855541,310.838493,OCC,5000
627,vulsens_0627,CA,CO_COUNTY,RMS_KEY_HT_SFD_1,422.098712,449.77652,FA_COM,3
628,vulsens_0628,AZ,CA_COUNTY,RMS_KEY_HT_COM_7,562.568767,435.227141,YB_COM,Steel
629,vulsens_0629,AZ,AZ_COUNTY,RMS_KEY_YB_2020,287.069562,357.592103,YB_COM,1995
630,vulsens_0630,CA,IL_COUNTY,RMS_KEY_YB_COM_1995,619.596784,369.301056,CC_COM,Unk
631,vulsens_0631,MD,MN_COUNTY,RMS_KEY_YB_COM_<1995,775.222305,176.371018,FA_SFD,Unk
632,vulsens_0632,FL,MN_COUNTY,RMS_KEY_YB_2015,345.702427,517.092253,CC_COM,IND
633,vulsens_0633,CO,IL_COUNTY,RMS_KEY_FA_COM_30000,305.900459,887.501365,FA_SFD,5000
634,vulsens_0634,TX,MD_COUNTY,RMS_KEY_YB_2000,855.098659,222.311945,OCC,2020
635,vulsens_0635,MN,CA_COUNTY,RMS_KEY_YB_Unk,529.794513,735.652075,FA_SFD,RC
636,vulsens_0636,MN,CO_COUNTY,RMS_KEY_HT_COM_5,340.543736,253.046024,CC_COM,Unk
637,vulsens_0637,AZ,AZ_COUNTY,RMS_KEY_OCC_COM,612.715539,304.544486,FA_SFD,30000
638,vulsens_0638,IL,CA_COUNTY,RMS_KEY_FA_COM_10000,758.00787,219.228111,OCC,5
639,vulsens_0639,IL,MD_COUNTY,RMS_KEY_CC_LM,294.751786,393.95744,FA_SFD,1
640,vulsens_0640,MD,AL_COUNTY,RMS_KEY_YB_1995,301.780449,173.474253,FA_SFD,2005
641,vulsens_0641,NY,TX_COUNTY,RMS_KEY_HT_SFD_2,831.436132,369.08912,CC_COM,COM
642,vulsens_0642,MN,CA_COUNTY,RMS_KEY_CC_COM_RC,661.36172,547.694429,HT_COM,LM
643,vulsens_0643,NY,AZ_COUNTY,RMS_KEY_YB_1995,195.370802,222.195052,FA_COM,5000
644,vulsens_0644,NY,NY_COUNTY,RMS_KEY_CC_Auto,640.446691,702.592593,YB_COM,25000
645,vulsens_0645,NY,FL_COUNTY,RMS_KEY_CC_Masonry,388.031423,242.195093,HT_COM,1
646,vulsens_0646,MD,MN_COUNTY,RMS_KEY_YB_COM_2015,699.117671,129.494,FA_SFD,Auto
647,vulsens_0647,NY,IL_COUNTY,RMS_KEY_FA_SFD_3000,441.391555,308.71398,FA_COM,LM
648,vulsens_0648,TX,MD_COUNTY,RMS_KEY_OCC_MFD,474.428764,973.627834,CC,2020
649,vulsens_0649,AL,MN_COUNTY,RMS_KEY_CC_Auto,614.934988,677.080685,HT_SFD,5000
650,vulsens_0650,TX,CO_COUNTY,RMS_KEY_HT_COM_Unk,1330.507107,498.541076,HT_SFD,2010
651,vulsens_0651,MD,CO_COUNTY,RMS_KEY_HT_SFD_1,353.603026,242.270497,CC,15000
652,vulsens_0652,NY,CA_COUNTY,RMS_KEY_YB_COM_2005,900.087987,345.488755,OCC,2015
653,vulsens_0653,CO,TX_COUNTY,RMS_KEY_CC_COM_RC,866.132369,373.271164,FA_SFD,<1995
654,vulsens_0654,TX,AZ_COUNTY,RMS_KEY_FA_SFD_7500,235.622452,368.824965,CC,3000
655,vulsens_0655,MN,NY_COUNTY,RMS_KEY_CC_RC,1060.828273,286.50689,CC,Unk
656,vulsens_0656,CA,AZ_COUNTY,RMS_KEY_CC_RC,547.641399,457.445537,HT_COM,2000
657,vulsens_0657,AL,TX_COUNTY,RMS_KEY_FA_SFD_3000,778.554566,561.725717,OCC,Auto
658,vulsens_0658,MN,IL_COUNTY,RMS_KEY_YB_<1995,862.378687,754.469363,YB_COM,3000
659,vulsens_0659,FL,CO_COUNTY,RMS_KEY_CC_COM_Unk,1041.054244,749.684113,CC_COM,MFD
660,vulsens_0660,IL,MD_COUNTY,RMS_KEY_CC_COM_Unk,847.013918,828.035812,CC,Unk
661,vulsens_0661,IL,CO_COUNTY,RMS_KEY_CC_COM_Masonry,367.330032,351.02152,OCC,MH
662,vulsens_0662,TX,CA_COUNTY,RMS_KEY_HT_COM_15,202.355873,536.474945,YB,2
663,vulsens_0663,FL,MN_COUNTY,RMS_KEY_HT_COM_3,269.541408,435.325829,YB,LM
664,vulsens_0664,AZ,MD_COUNTY,RMS_KEY_YB_COM_2005,306.249819,336.483155,YB_COM,Unk
665,vulsens_0665,FL,MD_COUNTY,RMS_KEY_HT_SFD_1,1795.634896,849.719159,YB,5000
666,vulsens_0666,AL,TX_COUNTY,RMS_KEY_FA_COM_30000,340.737864,286.87585,CC_COM,COM
667,vulsens_0667,AZ,AL_COUNTY,RMS_KEY_CC_COM_Masonry,327.125405,547.41437,YB_COM,7500
668,vulsens_0668,AL,MN_COUNTY,RMS_KEY_FA_COM_20000,173.962938,522.173365,HT_COM,MFD
669,vulsens_0669,CA,IL_COUNTY,RMS_KEY_YB_COM_2015,402.282719,143.865259,YB,2000
670,vulsens_0670,NY,TX_COUNTY,RMS_KEY_YB_COM_<1995,572.33067,381.10865,OCC,Masonry
671,vulsens_0671,TX,FL_COUNTY,RMS_KEY_CC_COM_Wood,366.861524,255.977894,YB,Steel
672,vulsens_0672,NY,MD_COUNTY,RMS_KEY_FA_SFD_3000,198.687026,346.470144,CC,2010
673,vulsens_0673,AZ,CA_COUNTY,RMS_KEY_YB_2010,472.040486,304.451475,YB_COM,2015
674,vulsens_0674,FL,CA_COUNTY,RMS_KEY_OCC_SFD,1460.713531,332.413739,FA_COM,5
675,vulsens_0675,MD,MN_COUNTY,RMS_KEY_FA_SFD_Unk,519.576458,513.295021,CC,Auto
676,vulsens_0676,AZ,TX_COUNTY,RMS_KEY_HT_COM_7,967.117797,489.942225,CC,RC
677,vulsens_0677,CO,AZ_COUNTY,RMS_KEY_YB_2005,955.340427,682.958703,CC,MFD
678,vulsens_0678,NY,FL_COUNTY,RMS_KEY_HT_COM_Unk,351.593428,190.637376,HT_COM,10000
679,vulsens_0679,IL,CA_COUNTY,RMS_KEY_CC_Wood,575.258271,122.296187,HT_SFD,2025
680,vulsens_0680,CO,AL_COUNTY,RMS_KEY_CC_RC,669.681543,302.326144,FA_COM,Unk
681,vulsens_0681,IL,FL_COUNTY,RMS_KEY_CC_COM_RC,297.506475,265.257584,YB_COM,MFD
682,vulsens_0682,IL,CO_COUNTY,RMS_KEY_FA_COM_20000,1017.331485,968.769201,YB_COM,2005
683,vulsens_0683,CO,CA_COUNTY,RMS_KEY_HT_COM_7,914.173731,200.065717,YB,1995
684,vulsens_0684,CA,FL_COUNTY,RMS_KEY_CC_Unk,409.126825,366.076679,HT_SFD,1995
685,vulsens_0685,MD,NY_COUNTY,RMS_KEY_CC_MH,510.100383,158.704768,HT_COM,15
686,vulsens_0686,AL,IL_COUNTY,RMS_KEY_FA_COM_25000,180.648077,765.757571,FA_COM,<1995
687,vulsens_0687,CO,MD_COUNTY,RMS_KEY_FA_COM_Unk,545.470456,786.718716,YB,2005
688,vulsens_0688,IL,MN_COUNTY,RMS_KEY_OCC_IND,688.982915,236.860645,FA_COM,Unk
689,vulsens_0689,AL,AZ_COUNTY,RMS_KEY_YB_COM_2000,526.424142,639.323994,CC_COM,Unk
690,vulsens_0690,AL,AZ_COUNTY,RMS_KEY_YB_<1995,1058.608029,258.972451,HT_COM,Unk
691,vulsens_0691,FL,TX_COUNTY,RMS_KEY_HT_SFD_2,262.562907,465.886689,CC_COM,Wood
692,vulsens_0692,AZ,AL_COUNTY,RMS_KEY_HT_COM_Unk,399.508274,273.553137,FA_COM,2025
693,vulsens_0693,FL,IL_COUNTY,RMS_KEY_HT_COM_1,435.733416,79.227179,OCC,<1995
694,vulsens_0694,MD,MD_COUNTY,RMS_KEY_FA_SFD_7500,397.799177,522.739372,FA_SFD,Unk
695,vulsens_0695,IL,CO_COUNTY,RMS_KEY_FA_SFD_1000,440.585343,272.104379,CC,<1995
696,vulsens_0696,CO,IL_COUNTY,RMS_KEY_HT_COM_15,310.955722,360.483907,CC,1995
697,vulsens_0697,AZ,CA_COUNTY,RMS_KEY_YB_2015,1092.744844,423.491743,YB,1995
698,vulsens_0698,MD,CA_COUNTY,RMS_KEY_OCC_MFD,254.995953,2038.198336,HT_COM,RC
699,vulsens_0699,MD,FL_COUNTY,RMS_KEY_YB_COM_2010,887.430609,429.233984,YB_COM,Unk
700,vulsens_0700,CA,AL_COUNTY,RMS_KEY_YB_2020,316.780916,287.575067,YB,2005
701,vulsens_0701,MD,CO_COUNTY,RMS_KEY_HT_COM_10,636.468288,674.867933,YB,2025
702,vulsens_0702,NY,MN_COUNTY,RMS_KEY_YB_2000,1053.95508,418.061304,OCC,1
703,vulsens_0703,TX,MD_COUNTY,RMS_KEY_CC_LM,306.853345,796.341415,HT_SFD,Unk
704,vulsens_0704,IL,CA_COUNTY,RMS_KEY_FA_COM_25000,273.465549,369.032105,FA_SFD,15000
705,vulsens_0705,MN,AL_COUNTY,RMS_KEY_FA_COM_25000,458.820075,529.389889,CC_COM,Unk
706,vulsens_0706,CA,CO_COUNTY,RMS_KEY_YB_2010,1179.47633,207.341787,OCC,5000
707,vulsens_0707,CA,MN_COUNTY,RMS_KEY_CC_COM_Steel,472.266424,396.997068,YB,Unk
708,vulsens_0708,AZ,CO_COUNTY,RMS_KEY_HT_SFD_Unk,349.713073,293.648618,FA_SFD,2000
709,vulsens_0709,AL,TX_COUNTY,RMS_KEY_OCC_MFD,1978.870196,217.420356,OCC,1000
710,vulsens_0710,TX,CO_COUNTY,RMS_KEY_CC_RC,483.336582,856.770633,FA_SFD,Unk
711,vulsens_0711,MN,AZ_COUNTY,RMS_KEY_YB_COM_2005,239.405707,132.982581,FA_COM,2
712,vulsens_0712,AZ,TX_COUNTY,RMS_KEY_CC_COM_Masonry,527.113575,424.845221,FA_SFD,2005
713,vulsens_0713,MD,FL_COUNTY,RMS_KEY_OCC_Unk,277.493654,987.728354,YB,20000
714,vulsens_0714,AZ,TX_COUNTY,RMS_KEY_CC_Masonry,408.454636,265.693838,HT_COM,2015
715,vulsens_0715,MN,NY_COUNTY,RMS_KEY_CC_COM_RC,222.090931,570.903418,OCC,Unk
716,vulsens_0716,NY,MN_COUNTY,RMS_KEY_FA_COM_20000,512.836072,263.230218,CC,LM
717,vulsens_0717,AL,MD_COUNTY,RMS_KEY_CC_COM_MH,312.88048,647.735098,HT_COM,Steel
718,vulsens_0718,AZ,NY_COUNTY,RMS_KEY_CC_COM_Masonry,419.564331,643.022738,FA_COM,MH
719,vulsens_0719,NY,CA_COUNTY,RMS_KEY_CC_RC,850.06507,140.517004,OCC,20000
720,vulsens_0720,CO,TX_COUNTY,RMS_KEY_CC_Auto,982.811709,181.301356,OCC,5000
721,vulsens_0721,IL,CA_COUNTY,RMS_KEY_YB_Unk,390.666725,337.63558,FA_COM,1995
722,vulsens_0722,AL,CO_COUNTY,RMS_KEY_CC_COM_Masonry,798.634729,486.825758,CC_COM,2000
723,vulsens_0723,CO,MD_COUNTY,RMS_KEY_HT_COM_1,894.806625,481.361207,YB_COM,Auto
724,vulsens_0724,MD,AZ_COUNTY,RMS_KEY_CC_RC,1027.692382,493.665463,HT_COM,Unk
725,vulsens_0725,TX,NY_COUNTY,RMS_KEY_YB_COM_2025,1317.123931,260.790728,FA_COM,Masonry
726,vulsens_0726,IL,CA_COUNTY,RMS_KEY_FA_COM_10000,372.815963,359.799611,FA_SFD,Unk
727,vulsens_0727,AL,NY_COUNTY,RMS_KEY_YB_<1995,592.073627,255.648262,OCC,2010
728,vulsens_0728,CO,IL_COUNTY,RMS_KEY_HT_SFD_1,254.099767,196.060752,YB_COM,2020
729,vulsens_0729,IL,NY_COUNTY,RMS_KEY_FA_COM_15000,642.085063,701.7507,OCC,2
730,vulsens_0730,NY,AZ_COUNTY,RMS_KEY_FA_COM_Unk,260.364541,236.724971,YB,3000
